OBJECTID,FACILITYID,FACILITYNAME,LARGEMETER,INSTALLDATE,LOCDESC,ROTATION,ACCOUNTID,LOCATIONID,CRITICAL,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,SUMFLOW,LASTUPDATE,LASTEDITOR,geometry,ResourceID
980,106213,,,,1124 Greensfield Dr ,,,26112,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12793483019581 41.783946263242385),b26dfa5d-6f44-49b8-b259-2fb4025ee747
981,106214,,,,1280 Brookline Ct ,,,26222,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12111597272589 41.78388532862611),2b0b0580-8686-4569-b471-d124e64657ca
982,106215,,,,1255 Brookline Ct ,,,26264,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1223939129283 41.78383525492216),5ac8cd47-01a0-437d-b32a-869384f55bbd
983,106216,,,,645 Springhill Cr ,,,26278,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12304555490843 41.78390057603953),57da217c-54c2-4f6e-9b76-5164d798a28f
984,106217,,,,1133 Andover Ct ,,,25810,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12595388631249 41.78372494651727),73b323c1-7165-4a9c-bc1d-42b5ef9bf2f0
985,106218,,,,1123 Needham Rd ,,,26122,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12754146924009 41.78370613494279),59dd7234-e964-4c83-b876-74fea4386263
986,106219,,,,603 Springhill Cr ,,,26282,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12303814029588 41.78358089421791),ae1fd499-3c78-4e6d-9162-6ddffbe5f860
987,106220,,,,1130 Andover Ct ,,,25782,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12570476449355 41.783293793801235),09695587-31e8-47e3-a2b2-75773a6db685
988,106221,,,,576 Springhill Cr ,,,26202,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12272917063085 41.7831482281211),64a18f44-b6f1-45ba-9793-bf57e5076a1b
989,106222,,,,530 Springhill Cr ,,,26414,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12507618052642 41.78296262011342),adac3352-328a-4994-a353-cfd1defd6a6d
990,106223,,,,510 Springhill Cr ,,,26176,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12486495481998 41.78289735330488),81b472c4-7c0d-4255-8c12-b56b1f2bcf1f
991,106224,,,,511 Springhill Cr ,,,26300,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1246472322391 41.782881131457444),c590d146-09a3-42ef-ad68-0e0fb8a4f5d7
992,106226,,,,1110 Needham Rd ,,,26158,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12783027105549 41.78275816326568),714e1949-18be-456d-9c26-b6121a573c41
993,106227,,,,536 Springhill Cr ,,,26190,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12376148265668 41.782653473213486),f0f9e3de-6d97-4310-a46b-c87645bac12b
994,106228,,,,1108 Needham Rd ,,,26156,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12794970963107 41.782659315359915),2a86be3c-c07a-46c5-9c46-f5cd70656c08
995,106229,,,,532 Springhill Cr ,,,26188,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12391813260693 41.782583512576075),f3da1f45-e830-40a6-9431-e4bf15b15fd9
996,106230,,,,522 Springhill Cr ,,,26184,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12425871132926 41.782472908389074),355f9c32-015e-4f23-b47d-ffef42167484
997,106231,,,,582 Milton Dr ,,,26458,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12763080027476 41.782325309028636),ec12c6d7-f27f-4cc3-ad63-dccb9ce356f7
998,106232,,,,538 Milton Dr ,,,26430,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12622294076235 41.782303522710514),0c0953be-a8da-4be4-9404-07f6b20aa72c
999,106233,,,,595 Milton Dr ,,,26150,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12856807097604 41.78223802033573),41cc8e57-45b3-4264-a03c-2b921221cf1f
1000,106234,,,,531 Milton Dr ,,,26498,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12544881699905 41.782068226567986),ccbc8cca-0479-490e-b7f2-5df1785e73c5
1001,106235,,,,535 Milton Dr ,,,26494,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12565628942286 41.782001284381806),0e1fe5a5-466f-413d-a430-0fe88075741a
1002,106236,,,,15 Pembroke Rd ,,,39154,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12298430535567 41.775367909300876),82b70fee-0a51-40f1-ade1-90eabc938370
1003,106237,,,,1169 Catherine Av ,,,38608,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12426289438937 41.7742303348765),26271efc-f752-4595-be65-d18c07b744fb
1004,106238,,,,33 Pembroke Rd ,,,39144,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1230958308577 41.77433119692309),3d366f71-4542-4c55-8771-2f431c4fdef6
1005,106239,,,,1153 Catherine Av ,,,38600,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12537878851577 41.77392011749443),e34515e0-2dcb-489b-b9b5-b0925e8e3c08
1006,106240,,,,112 York Ct ,,,39178,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1210854945577 41.77380486462819),6c4a15b8-229d-4cd6-a11a-b54e7ea21f16
1007,106241,,,,113 Pembroke Rd ,,,39138,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12320088872862 41.7737574377633),12f22656-b433-48b0-a8e5-e59fd1a2b448
1008,106242,,,,116 Pembroke Rd ,,,39164,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1225315511808 41.773518581261214),17f67398-5c53-4a3d-910a-6b556de1e847
1009,106243,,,,1136 Catherine Av ,,,38956,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12641039768289 41.77321286873935),a2a17dc2-0122-42bc-b2ea-a61ce80d9eba
1010,106244,,,,204 Durham Ct ,,,39192,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12080154196462 41.772936428463325),79ee9cbf-7fd3-4c4f-af8d-1aea185912a3
1011,106245,,,,1104 Catherine Av ,,,38972,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12860058024799 41.772914226015345),3d51c667-d499-4037-8cac-567811f3ccbf
1012,106246,,,,1125 George Ln ,,,38864,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12686107494363 41.771948456357805),8bf36126-536e-42ea-8b8b-ff788ff6b7a4
1013,106247,,,,1152 George Ln ,,,38848,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12513025517771 41.77168370321854),20bd57a9-3e6e-4e85-b664-8231471f9095
1014,106248,,,,225 Olesen Dr ,,,39022,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12043153692326 41.771594624025184),3ce77c54-ff4a-457a-98e4-169bbc18b4e0
1015,106249,,,,228 Richard Rd ,,,38632,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12411123228767 41.77158374567002),e84ec1ce-a3ed-4275-bf56-4ca75144104b
1016,106250,,,,1136 George Ln ,,,38856,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12633385308376 41.77147329302342),02f4d4f2-a771-43e5-a32a-d197de1e1f35
1017,106251,,,,1157 Elizabeth Av ,,,38838,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12520015923884 41.771043301703685),10bdb915-f183-4038-a383-37a3e9643a92
1018,106252,,,,235 Pembroke Rd ,,,39114,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12351536171285 41.77123418923227),52adb916-b07c-43da-9d5e-58c18dc972e9
1019,106253,,,,236 Richard Rd ,,,38636,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12415945564487 41.77124462573117),c17a6002-2836-457c-8812-81d53c6140f1
1020,106254,,,,1137 Elizabeth Av ,,,38830,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12621116417871 41.771068416669024),f2cd6e5b-381a-4a68-8d17-914e847c8926
1021,106255,,,,240 James Ln ,,,38822,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12747292702626 41.77098932116102),62a939c2-5095-4d8a-ad2a-ccbc3bdf67cb
1022,106256,,,,1125 Elizabeth Av ,,,38824,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12708613733473 41.77106999069851),087ef573-0e8d-4dc1-9d27-5ccce29f6cb6
1023,106257,,,,1205 Elizabeth Av ,,,38638,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12414443977345 41.770975097736525),1923f398-f43a-4198-aa6a-60bccd1aaf41
1024,106258,,,,231 Oxford Ct ,,,39248,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1223515714482 41.77101706540701),8ac1cfa2-d2fb-4685-9797-5188eaf7fd20
1025,106259,,,,1223 Elizabeth Av ,,,39242,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1224849071061 41.77048852167522),6cbb942c-e54b-485c-bc58-d6659efef782
1026,106261,,,,305 Richard Rd ,,,38784,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12488334006929 41.77056389103895),88e62cce-6716-4c5f-a4cb-8dc4524faef3
1027,106262,,,,239 Oxford Ct ,,,39244,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12226976202855 41.7703810490023),bbca360b-9b7a-4ffb-9c94-7983c5df9d2b
1028,106263,,,,1208 Elizabeth Av ,,,39110,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12372717648695 41.77044169607696),1cd42204-3808-43d4-9404-b005f857fa9d
1029,106264,,,,1212 Elizabeth Av ,,,39108,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12343409776813 41.77030732904654),7a10095c-9d9b-4cc6-9de1-cefb58394c36
1030,106271,,,,1152 Needham Rd ,,,25834,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12492009449892 41.784957735361864),f86e1ca5-f905-47d1-8da5-647645ecbb9f
1031,106272,,,,1220 Elizabeth Av ,,,39104,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12291601877268 41.77015463396196),2521c8e9-99cf-46e1-b68f-6bf6afc94aab
1032,106277,,,,1216 Elizabeth Av ,,,39106,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12321019282918 41.77025280696735),32d7e3d5-2dd4-442d-941d-7162e66a4a87
1033,106279,,,,858 Waverly Ct ,,,24202,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1337196814464 41.785446131862834),3d60fd52-810b-49bd-9302-ac3e18f03311
1034,106280,,,,825 N Sleight St 1st,,,23112,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1402111645343 41.78481971870644),366a8e25-988c-4747-99a3-ef6b9347e70c
1035,106281,,,,507 E 8th Av ,,,116688,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13975762160725 41.78406897698812),eb5a2af1-47c4-47bc-81f7-ca490dc89a64
1036,106282,,,,1031 Catherine Ct ,,,120964,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13197883919423 41.77361290218869),c3cf3fc0-4d08-4e95-8a68-b0751dad5705
1037,106283,,,,1018 Catherine Ct ,,,120990,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13253824780325 41.77294375286987),590fdd57-bb6b-4396-985b-725a105fb158
1038,106284,,,,1032 Catherine Ct ,,,120998,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13189064788595 41.7731246278371),c652eb38-269c-4037-92af-0bf4bbaae8a7
1039,106286,,,,75 E Chicago Av ,,,30594,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14679510499543 41.77207251225345),ae80258e-ca12-4b8d-a9dd-8587e48aeb7e
1040,106287,,,,6 N Charles Av ,,,27142,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12895856619117 41.77483404493106),566c9936-2568-4fa1-a03a-02e30d9013e9
1041,106288,,,,848 Lyndhurst Ct ,,,24272,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13164141563772 41.78449151430839),7d79a2bc-690a-4fb6-b5a8-625d6f53fddd
1042,106289,,,,812 N Sleight St ,,,23846,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13953045700083 41.784549526164824),f12078a2-f7c3-49d0-9deb-fd5d58504b08
1043,106290,,,,800 Biltmore Ct ,,,24244,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1331684243247 41.784209454366334),45fa2936-04ce-45c4-935d-08681585f24c
1044,106291,,,,642 Windham Ln ,,,24720,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13723875145621 41.784321880257956),bec9d20d-0b3e-4dc2-ab4f-8b7caf014c61
1045,106292,,,,840 Lyndhurst Ct ,,,24276,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13163203827519 41.784038279762385),14118830-d137-4ddb-acff-99b402a7fce6
1046,106293,,,,609 E 8th Av ,,,24088,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13820853319525 41.783742044993836),78055db6-94c7-4f0b-87a9-aec6ddc5f90f
1047,106294,,,,629 E 8th Av ,,,24092,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13773285899826 41.78375218812684),f05bf9d8-2f3f-4d0d-89b6-38b61cda76b1
1048,106295,,,,736 N Brainard St Up,,,23298,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14276746467667 41.783936249885336),65dda158-1b06-442d-bea5-b77d16e90894
1049,106296,,,,724 N Loomis St ,,,23168,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14127905619758 41.78359133651952),f8a0035c-e78a-4ad6-ab3b-bed9f40ae02a
1050,106297,,,,719 N Brainard St ,,,23360,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14337735956109 41.78354867157701),686ac40b-b71c-4a23-9d70-a7adac4c2337
1051,106298,,,,824 Lyndhurst Ct ,,,24284,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13178395589469 41.78321912293523),4d85a57e-e0b5-4247-b74c-dfe6e8e504d4
1052,106299,,,,926 Monticello Dr ,,,24374,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13366241723986 41.7832685024802),49c0aaa0-dfe5-427f-b732-6c5449d5ca7a
1053,106300,,,,719 N Sleight St ,,,23130,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14037553929366 41.78336998376098),7ed76645-a3df-4a1e-8087-791056915799
1054,106301,,,,929 Monticello Dr ,,,24254,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13292297535317 41.78308528861872),00507585-e510-40da-91b0-c21d31f55f47
1055,106302,,,,706 N Ellsworth St ,,,23418,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14419763470909 41.7831713288222),619c1818-8132-41df-ba28-d7e8ca2e0c61
1056,106303,,,,711 N Loomis St ,,,23236,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1419045450095 41.783273560269436),6e9e4c80-9ec5-4c4b-b4b9-3eb8e5844576
1057,106304,,,,705 N Brainard St ,,,23366,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1434485007551 41.783144247289194),94e9842a-443a-441e-b18c-c9bf8dfa77c3
1058,106305,,,,706 N Wright St ,,,24032,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13826094297274 41.78293694790753),9df1241d-e310-4ce1-9a52-cf7f95efb123
1059,106306,,,,711 N Columbia St ,,,24024,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13741729614513 41.78305595473856),2c47dbf3-8315-4602-99d9-533f9581e009
1060,106307,,,,705 N Sleight St ,,,23134,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14042525914002 41.78302094717888),cc7832bb-3346-4dfa-b1d0-3ca7cbd8a1d4
1061,106308,,,,644 N Sleight St ,,,23040,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13987622476378 41.78284608923169),8ca10c36-52fe-4ddc-9be8-5b14f94133ed
1062,106309,,,,651 N Loomis St ,,,23240,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1419816825871 41.78291471601751),4e0ca65c-6e03-4b8a-8cf4-a587136ccce8
1063,106310,,,,625 Center St ,,,22918,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14624324967522 41.78271344500116),e56164df-68a6-4b22-b82b-d983fefe3df9
1064,106311,,,,620 N Brainard St ,,,23278,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14281494251316 41.78242675464915),0f182581-6f56-4d86-b506-a27666805e2f
1065,106312,,,,616 N Ellsworth St ,,,23408,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14427489028475 41.78233383511421),8bb2459b-a09c-4151-9569-eb2af0e30076
1066,106313,,,,612 Center St ,,,22952,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1456628489849 41.78231742462756),b5acb22c-96ef-4373-a306-15e133d1db9c
1067,106314,,,,615 Center St ,,,22922,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14628967066069 41.78244904535361),eb178bec-7b04-4af1-8dfd-0da7b6483ecf
1068,106315,,,,828 Morven Ct ,,,24336,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13468328865403 41.78213666618297),a49e1cf1-875e-4655-b312-9a38f47119b6
1069,106316,,,,610 N Loomis St ,,,23152,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1414595531629 41.782169363224384),292c6dad-3cc5-4e52-8401-d94084459ffb
1070,106317,,,,604 N Loomis St ,,,23150,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14148799794881 41.78196743775817),809cc510-72bb-41e3-9ba6-7e5086c2ffa2
1071,106318,,,,540 N Sleight St ,,,23028,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13992287412516 41.78176025835231),5ca42d7e-3239-46e1-bdde-5f6d6fd9655d
1072,106319,,,,539 N Wright St ,,,24060,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1390754854369 41.7816867708344),3dae9bb4-d42e-4fb5-b2fa-46a6cc8b867d
1073,106320,,,,542 N Wright St ,,,24046,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13844117914518 41.781658648766644),4ef58c63-b85f-4c4c-bb01-523412dd3428
1074,106321,,,,605 N Columbia St ,,,24012,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13757858814884 41.78179969707089),fd34d3a5-b758-43b2-be11-b16dacd6d45c
1075,106322,,,,844 Bellingrath Ct ,,,24320,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13600051886527 41.781517434750775),14a836db-a2c7-4222-980f-de5ad0a51d86
1076,106323,,,,521 N Ellsworth St 1fl,,,23514,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14496918115971 41.78158438091943),c8b039de-5a5f-432d-afee-d6463dfc57da
1077,106324,,,,519 N Wright St ,,,24056,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13916813805622 41.7813341356016),ce322a24-5192-4996-970d-ae4db8b90f8d
1078,106325,,,,510 N Ellsworth St ,,,23392,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14434514036932 41.78124359965491),dc386c17-20d5-4594-a8bc-f30430c399dc
1079,106326,,,,510 N Wright St ,,,24052,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13852412688094 41.78113976629904),c8c59a57-791c-4ec0-87bd-157122eb868e
1080,106327,,,,530 E 5th Av 11,,,23970,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13938482958193 41.780441312806964),4688d440-c5ef-47cd-9296-890f45ee0b09
1081,106328,,,,616 E 5th Av Hm,,,102438,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13839960623983 41.780356729148764),decab4c5-f8b8-4030-84c6-d1b326e39293
1082,106329,,,,631 4th Av ,,,28172,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13790435372678 41.779696081038665),e0e5aeaa-de81-4bcc-9fe5-afd0fed2b623
1083,106330,,,,236 4th Av ,,,29102,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14354954380397 41.77948505057688),c5332ba8-44f1-480f-ba3b-cac5eb817b26
1084,106331,,,,230 4th Av 100,,,29104,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14374532502616 41.7794809332292),9ec0e96b-77c1-4a1f-9942-ae36b7c9944a
1085,106332,,,,228 4th Av ,,,29106,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14389408098437 41.77925163101952),ec1bfeac-348a-4b7f-96c4-686937012552
1086,106473,,,,330 Prairie Av ,,,37338,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14248457692615 41.7675891447791),875f1a6b-38f3-4357-ab75-934daa6371eb
1087,106474,,,,440 Prairie Av ,,,37310,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1403504866535 41.767429013771796),3b564cb4-7c34-4d88-974d-9e2f872cceb2
1088,106475,,,,729 Prairie Av ,,,37608,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13582825096015 41.76742628454876),8906ed68-5032-4395-a045-042e1117fd96
1089,106476,,,,520 Prairie Av ,,,37268,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13894370376019 41.7672809073542),710fedba-9fa9-45e0-8be2-06c0a7adb114
1090,106478,,,,930 Prairie Av ,,,37990,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13307921552581 41.76701745029119),4beb6c1b-5945-434b-80a7-991009344897
1091,106479,,,,1060 Prairie Av ,,,37972,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.12988737273565 41.76700905160741),3ce892db-1e23-42d3-98ce-280bf110bf6f
1092,106480,,,,830 Prairie Av ,,,38002,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13473475502767 41.767021520467935),c396233b-40c1-4c60-86b8-21206cbbbb80
1093,106481,,,,457 E Hillside Rd ,,,42002,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14033307182497 41.76689667969119),eee9dcf9-774d-4164-995c-d9b23eaed8ab
1094,106482,,,,451 E Hillside Rd ,,,42004,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.14059246579112 41.76688776844116),a58750de-b7e2-4762-a571-d8e3b8040a2f
1095,106483,,,,465 E Hillside Rd ,,,42000,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.1399283387628 41.76690799196621),49091c50-ac2c-483d-897e-2077d466bddc
1096,106484,,,,555 S Julian St ,,,41064,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13570151783667 41.76682565369339),10190e16-6b7f-4ae5-8ce6-68dfce595923
1097,106485,,,,530 E Hillside Rd ,,,41870,,True,True,Private,Private,,20100421102744,Esri,POINT (-88.13899167794075 41.766358568961145),a12be2cd-71b8-4916-955d-fe6f245e811a
