WKT,objectid,facilityid,installdate,material,diameter,watertype,transmiss,enabled,activeflag,ownedby,maintby,lastupdate,lasteditor,globalid,comments,doc_name,status,shape_Length,ResourceID
"MULTILINESTRING M ((-122.398058400493 37.7952237778457 0,-122.398071795327 37.7952872390191 0))",1281,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{88D7F5FE-7CE6-4BCB-94F1-345A01D0DD16},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,23.42952773,88D7F5FE-7CE6-4BCB-94F1-345A01D0DD16
"MULTILINESTRING M ((-122.398058400493 37.7952237778457 0,-122.398023007616 37.7952284399294 0))",1282,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{520EDE8C-85FF-4287-B40E-1E5E03A7ED8D},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,10.36645237,520EDE8C-85FF-4287-B40E-1E5E03A7ED8D
"MULTILINESTRING M ((-122.39815063112 37.795232118225 0,-122.398159956312 37.7952755226859 0))",1283,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{B1F60696-D4B4-4156-AE22-655251B91749},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,16.0325802,B1F60696-D4B4-4156-AE22-655251B91749
"MULTILINESTRING M ((-122.391757209576 37.7920088950586 0,-122.391761737349 37.7920430836837 0))",1284,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{CEFB71D7-A04C-4FCD-945B-2030F487A317},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,12.51740331,CEFB71D7-A04C-4FCD-945B-2030F487A317
"MULTILINESTRING M ((-122.392955151441 37.7935484200969 0,-122.393337359517 37.7938532513602 0))",1285,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{2D3DA0BA-F6BC-4A54-BA0D-11C6371252B1},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,156.5782753,2D3DA0BA-F6BC-4A54-BA0D-11C6371252B1
"MULTILINESTRING M ((-122.393380843875 37.7938706440142 0,-122.393355874833 37.793850729882 0))",1286,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{B9C9431C-DE74-43E0-94AB-EC4DC01DE885},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,10.22899585,B9C9431C-DE74-43E0-94AB-EC4DC01DE885
"MULTILINESTRING M ((-122.392957728008 37.7935094744386 0,-122.392925377632 37.7934840912168 0))",1287,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{D61BD6DA-353E-4EE4-BD40-429D6335FA58},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,13.1454833,D61BD6DA-353E-4EE4-BD40-429D6335FA58
"MULTILINESTRING M ((-122.392690300046 37.7937206253864 0,-122.39293189482 37.7935298716564 0,-122.392957728008 37.7935094744386 0))",1288,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{C15C48D2-16B6-41D6-ABE5-FCACAB236627},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,109.0064,C15C48D2-16B6-41D6-ABE5-FCACAB236627
"MULTILINESTRING M ((-122.392695144717 37.7937361709834 0,-122.393082553078 37.7940451507664 0))",1289,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{48959804-12F8-465F-A8BE-29B4E40E900E},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,158.7087268,48959804-12F8-465F-A8BE-29B4E40E900E
"MULTILINESTRING M ((-122.392695144717 37.7937361709834 0,-122.392690300046 37.7937206253864 0))",1290,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{FC7D2228-B6AF-4BC2-B530-4F557D5FB50A},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,5.831027441,FC7D2228-B6AF-4BC2-B530-4F557D5FB50A
"MULTILINESTRING M ((-122.393374441986 37.7942457885782 0,-122.393059753615 37.7940707344265 0))",1291,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{C1DEDC5D-6B01-460A-9FD3-8D50BC699EF6},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,111.0444786,C1DEDC5D-6B01-460A-9FD3-8D50BC699EF6
"MULTILINESTRING M ((-122.393082553078 37.7940451507664 0,-122.393059753615 37.7940707344265 0))",1292,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{2CAD046C-17BF-4783-936E-030595D6F855},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,11.40963661,2CAD046C-17BF-4783-936E-030595D6F855
"MULTILINESTRING M ((-122.392955151441 37.7935484200969 0,-122.39293189482 37.7935298716564 0))",1293,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{7A2A222C-7003-48A7-8CC3-B8EE083BC713},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,9.527507575,7A2A222C-7003-48A7-8CC3-B8EE083BC713
"MULTILINESTRING M ((-122.396856500767 37.7954723991149 0,-122.39684991574 37.7954732341205 0,-122.39681574203 37.7954775698157 0))",1294,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{7A409DB5-F3DF-450C-99E5-6970AC442989},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,11.92645025,7A409DB5-F3DF-450C-99E5-6970AC442989
"MULTILINESTRING M ((-122.395017557383 37.7967071737727 0,-122.394986165475 37.7967252139671 0))",1295,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{15BE652E-9273-483A-96DF-3E13673FBABB},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,11.19909411,15BE652E-9273-483A-96DF-3E13673FBABB
"MULTILINESTRING M ((-122.403266422744 37.8033734537167 0,-122.403261220149 37.8033737873147 0,-122.40325764655 37.8033719587564 0,-122.403255542075 37.8033754668822 0))",1296,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{16D6EEA0-6974-4937-8F32-C17E002B8E4E},; ; ,6513-407-2,UNK,4.151219489,16D6EEA0-6974-4937-8F32-C17E002B8E4E
"MULTILINESTRING M ((-122.397444467124 37.7981131766342 0,-122.397425668956 37.7981167549998 0,-122.39736908287 37.7981237711669 0,-122.397366001554 37.7981081243841 0,-122.397361135916 37.7980964301755 0,-122.397360245755 37.7980919069096 0,-122.397358729746 37.7980828480143 0,-122.397356893473 37.7980735230079 0,-122.397354321777 37.7980618189262 0,-122.397353488894 37.7980543369701 0,-122.397351726472 37.7980445241224 0,-122.397305688386 37.7978107440788 0))",1297,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{BDEC78F1-F4C9-46EF-85EE-62B54E798720},; ; ,0,UNK,137.6430252,BDEC78F1-F4C9-46EF-85EE-62B54E798720
"MULTILINESTRING M ((-122.398565717611 37.7980339782716 0,-122.398581196875 37.7981114962197 0,-122.398583375948 37.7981223621657 0,-122.398630761975 37.798371292824 0,-122.398720678886 37.798828885997 0))",1298,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{B4C283BE-75F1-49B0-A1D2-ED3A88629EDA},; ; ,0,UNK,292.8873493,B4C283BE-75F1-49B0-A1D2-ED3A88629EDA
"MULTILINESTRING M ((-122.398712827697 37.7988234330229 0,-122.398656689086 37.7985423034334 0,-122.398572890278 37.7981226526492 0,-122.398570776694 37.7981118604491 0,-122.398544179433 37.7979768116499 0,-122.398542574062 37.7979686608227 0))",1299,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{A71C85F9-E257-4395-AC81-D585D86910C9},; ; ,0,UNK,315.1054822,A71C85F9-E257-4395-AC81-D585D86910C9
"MULTILINESTRING M ((-122.398751829942 37.7989802760497 0,-122.398738053445 37.7989109993095 0,-122.398736587241 37.7989053164598 0,-122.398735269674 37.7989002052871 0,-122.398730448919 37.7988833482825 0,-122.398725809928 37.7988674256089 0,-122.398714654602 37.7988342496622 0))",1300,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{08C66C39-7DB1-48C6-BE35-B3A29179BC30},; ; ,0,UNK,54.29665435,08C66C39-7DB1-48C6-BE35-B3A29179BC30
"MULTILINESTRING M ((-122.398576186283 37.7989245966156 0,-122.398651962808 37.7989150593356 0,-122.398666716459 37.7989132032208 0,-122.398736587241 37.7989053164598 0,-122.398769912794 37.7989015544431 0))",1301,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{0E3DDF24-3A26-497C-91C0-BB1784D99F6C},; ; ,0,UNK,56.6002245,0E3DDF24-3A26-497C-91C0-BB1784D99F6C
"MULTILINESTRING M ((-122.398706126607 37.7988276459261 0,-122.398690426083 37.7988296479669 0,-122.398673759925 37.7988317736982 0,-122.398597737193 37.7988404290689 0,-122.398559787739 37.7988456902931 0,-122.398092918104 37.7989058418932 0))",1302,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{B0C29F9F-C986-48FD-A1BC-D8DC474F9EE1},; ; ,0,UNK,179.4511169,B0C29F9F-C986-48FD-A1BC-D8DC474F9EE1
"MULTILINESTRING M ((-122.398715378421 37.7961465931566 0,-122.398591310096 37.7961626704018 0,-122.398269818438 37.796204356893 0,-122.398222562596 37.7962104843072 0,-122.398099708903 37.7962264135073 0))",1303,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{90CD2254-F107-4BBF-BB83-A662F602205D},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,180.2496074,90CD2254-F107-4BBF-BB83-A662F602205D
"MULTILINESTRING M ((-122.398099708903 37.7962264135073 0,-122.398079437065 37.7962293244796 0))",1304,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{19B6A034-CB4B-4DD9-82A8-9651B05A10EB},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,5.952453894,19B6A034-CB4B-4DD9-82A8-9651B05A10EB
"MULTILINESTRING M ((-122.395928640144 37.7966474955421 0,-122.395923127981 37.7966189194063 0))",1305,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{7E155E3F-6639-47E9-B741-F0519C3AE06A},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,10.52640314,7E155E3F-6639-47E9-B741-F0519C3AE06A
"MULTILINESTRING M ((-122.394142730538 37.7939231706809 0,-122.394138693595 37.7939263465022 0))",1306,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{92555133-E852-4CFD-8420-E8B915AEA0B2},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,1.642520956,92555133-E852-4CFD-8420-E8B915AEA0B2
"MULTILINESTRING M ((-122.396565734618 37.7983204245595 0,-122.396675432167 37.7984403216601 0,-122.396863891077 37.7986463041634 0,-122.396877800526 37.7986615064177 0))",1307,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{A4CA70C9-6F66-4DB7-A1A6-ACEDD0074F7C},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,153.4742003,A4CA70C9-6F66-4DB7-A1A6-ACEDD0074F7C
"MULTILINESTRING M ((-122.390305163657 37.7917406951316 0,-122.390306466507 37.7917415979843 0))",1308,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{8146E350-8295-443F-9214-DDC714704F04},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,0.499802852,8146E350-8295-443F-9214-DDC714704F04
"MULTILINESTRING M ((-122.390300610564 37.7917448316744 0,-122.390301914572 37.7917457354098 0))",1309,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{E4BE9F1E-794D-4B27-8779-FEE99E47E52F},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,0.500266306,E4BE9F1E-794D-4B27-8779-FEE99E47E52F
"MULTILINESTRING M ((-122.397674924001 37.7989583613432 0,-122.398092918104 37.7989058418932 0,-122.398559787739 37.7988456902931 0,-122.398597737193 37.7988404290689 0))",1310,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{0CA3DC38-BE4E-4B96-9DB3-562A25E75026},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,270.0643664,0CA3DC38-BE4E-4B96-9DB3-562A25E75026
"MULTILINESTRING M ((-122.397674924001 37.7989583613432 0,-122.397643309498 37.7989623721861 0))",1311,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{B08B36AA-20F6-4106-B016-A128FE9D6219},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,9.250335454,B08B36AA-20F6-4106-B016-A128FE9D6219
"MULTILINESTRING M ((-122.396366586093 37.7981118404777 0,-122.396239445324 37.7981823525526 0))",1312,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{1EE0B203-5E05-41E1-BBB2-175B2D255642},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,44.81813436,1EE0B203-5E05-41E1-BBB2-175B2D255642
"MULTILINESTRING M ((-122.397998640582 37.7951119614483 0,-122.398023007616 37.7952284399294 0,-122.398027801241 37.7952513598428 0,-122.398036294843 37.7952919578121 0,-122.398067219055 37.7954397847608 0,-122.398073261086 37.7954686677089 0))",1313,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{1FB4E28A-E426-4B79-AE8F-C3863871BFD2},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,131.6622145,1FB4E28A-E426-4B79-AE8F-C3863871BFD2
"MULTILINESTRING M ((-122.398073261086 37.7954686677089 0,-122.398064284749 37.795475740696 0))",1314,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{4B39844A-3CD0-41BD-BB38-C3D21C363D09},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,3.655109155,4B39844A-3CD0-41BD-BB38-C3D21C363D09
"MULTILINESTRING M ((-122.398064284749 37.795475740696 0,-122.398106976566 37.7956739225652 0,-122.398162962063 37.7959338134481 0,-122.398204337336 37.796125878327 0,-122.398222562596 37.7962104843072 0,-122.398224445219 37.7962192209694 0))",1315,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{F5A58D22-7CF4-473B-B808-75C6745897F6},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,274.6447935,F5A58D22-7CF4-473B-B808-75C6745897F6
"MULTILINESTRING M ((-122.398224445219 37.7962192209694 0,-122.398165599417 37.7962436510462 0,-122.398103097887 37.7962695980946 0))",1316,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{B37BE9B7-4980-4141-81AC-D0048EF41DC3},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,39.57047368,B37BE9B7-4980-4141-81AC-D0048EF41DC3
"MULTILINESTRING M ((-122.392506780553 37.7913904701624 0,-122.392522021184 37.7913906644372 0,-122.392533456215 37.7913908107447 0))",1317,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{50D6C3B4-C1E0-40A6-832B-7D90B1C4CD56},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,7.709134129,50D6C3B4-C1E0-40A6-832B-7D90B1C4CD56
"MULTILINESTRING M ((-122.392521087033 37.7913778056546 0,-122.392361863632 37.791248195158 0))",1318,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{2E0C8A7B-6907-4CE2-AB8E-B45CC2AC590A},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,65.90975863,2E0C8A7B-6907-4CE2-AB8E-B45CC2AC590A
"MULTILINESTRING M ((-122.392638037442 37.7912873306235 0,-122.392627001536 37.7912782036767 0))",1319,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{62432428-5A1C-4126-95D1-49F35E02B2CA},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,4.605828989,62432428-5A1C-4126-95D1-49F35E02B2CA
"MULTILINESTRING M ((-122.387446712966 37.7759799635726 0,-122.387447519258 37.7759894863758 0,-122.387448094494 37.7759963507014 0,-122.38778985507 37.7759613718932 0,-122.38784966296 37.7765871720922 0,-122.388361829944 37.776556333524 0,-122.38969237805 37.7764762063527 0,-122.389725607708 37.7764656639413 0,-122.38981025249 37.7764388109089 0,-122.389906947745 37.7763613770059 0,-122.389949495628 37.776290823086 0,-122.389950191894 37.776129668128 0,-122.389966923481 37.7761145100768 0))",1320,,,UNK,8,DW,,1,,8,,2013-07-30T14:23:20.000,JAH,{C79495C3-0DB2-455F-9EC4-4E6661550D86},From China Basin Park Drain Drawing,,ACT,1039.085002,C79495C3-0DB2-455F-9EC4-4E6661550D86
"MULTILINESTRING M ((-122.388361829944 37.776556333524 0,-122.388340077756 37.7762882526554 0,-122.388359401483 37.7762873266976 0))",1321,,,UNK,6,DW,,1,,8,,2013-07-30T14:23:20.000,JAH,{091F56DA-E2B8-47B2-934D-9D14849036AC},From China Basin Park Drain Drawing,,ACT,103.4112376,091F56DA-E2B8-47B2-934D-9D14849036AC
"MULTILINESTRING M ((-122.396627569683 37.7984680673543 0,-122.396670625407 37.7985148271195 0))",1322,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{809F3952-089A-4EFB-AE60-8E402C68284C},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,21.08674018,809F3952-089A-4EFB-AE60-8E402C68284C
"MULTILINESTRING M ((-122.396670625407 37.7985148271195 0,-122.396550027547 37.7985870844643 0,-122.396482353972 37.7986230514136 0))",1323,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{D633B077-D3F5-4702-8ACB-EBABDBDC4A92},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,67.19562567,D633B077-D3F5-4702-8ACB-EBABDBDC4A92
"MULTILINESTRING M ((-122.394472801841 37.7946383606333 0,-122.394564295789 37.7947124606509 0))",1324,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{C976A12B-E546-468C-BD7E-80833B3009A3},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,37.7743298,C976A12B-E546-468C-BD7E-80833B3009A3
"MULTILINESTRING M ((-122.394564295789 37.7947124606509 0,-122.394314617778 37.7949091927862 0))",1325,,,UNK,144,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{C5C34C1D-C840-4ACD-B389-63A4B9E8B20A},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,101.6667875,C5C34C1D-C840-4ACD-B389-63A4B9E8B20A
"MULTILINESTRING M ((-122.39450419765 37.7950691397908 0,-122.394480865838 37.7950528864323 0,-122.394451458951 37.7950292776707 0,-122.394309451404 37.7949132834591 0,-122.394301761614 37.7949090974101 0))",1326,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{DD68C370-8ABE-4087-BF0A-7799523EF76F},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,82.63801254,DD68C370-8ABE-4087-BF0A-7799523EF76F
"MULTILINESTRING M ((-122.394502088211 37.7950649821577 0,-122.39450419765 37.7950691397908 0))",1327,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{B9A6B74D-4126-4B27-9FA9-F61C49ED9A85},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,1.631979543,B9A6B74D-4126-4B27-9FA9-F61C49ED9A85
"MULTILINESTRING M ((-122.39450419765 37.7950691397908 0,-122.394499624832 37.7950729028088 0))",1328,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{07029804-7243-4434-BF19-3834FBBD1E1F},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,1.903481625,07029804-7243-4434-BF19-3834FBBD1E1F
"MULTILINESTRING M ((-122.394499624832 37.7950729028088 0,-122.39449585681 37.7950701065134 0))",1329,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{6EEB35B6-A3A7-466C-B858-A9B934568C35},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,1.490665858,6EEB35B6-A3A7-466C-B858-A9B934568C35
"MULTILINESTRING M ((-122.394936228867 37.7965320212897 0,-122.394931315802 37.7965327346915 0,-122.394854985832 37.796543469908 0))",1330,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{C0EADAFD-3840-46B5-9A81-980864A4E72A},E-UTIL14$0$U-W-SFWD; ; ,Mid Embarcadero Renovation,UNK,23.84146978,C0EADAFD-3840-46B5-9A81-980864A4E72A
"MULTILINESTRING M ((-122.4153857376 37.8083169350408 0,-122.414483860968 37.8084320418118 0,-122.414241146486 37.8084612171851 0,-122.414146529691 37.8084695587843 0,-122.414114509025 37.8084736274389 0,-122.414011640329 37.8084827796634 0,-122.413905717027 37.8084935125243 0,-122.41389923573 37.8084931661949 0,-122.413894260187 37.8084898502735 0,-122.413879158614 37.808419537748 0,-122.413876632819 37.8084069095154 0,-122.413858442444 37.8083159634232 0))",1331,,,UNK,8,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{411B4C09-5BCB-46F5-974B-4CD17BA80395},; ; ,6511-405-2,UNK,500.3471553,411B4C09-5BCB-46F5-974B-4CD17BA80395
"MULTILINESTRING M ((-122.41570697519 37.8079556490606 0,-122.415712781113 37.8079846719847 0))",1332,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{B9251918-E02C-408D-9AEB-7159C51FF039},; ; ,6511-405-2,UNK,10.70020435,B9251918-E02C-408D-9AEB-7159C51FF039
"MULTILINESTRING M ((-122.414732393682 37.8089230558157 0,-122.414304514693 37.8089092088054 0,-122.414302430817 37.8088987885847 0,-122.414270122752 37.8087372707816 0))",1333,,,SP,2.5,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{245D56DB-BCDD-4611-8F30-0170363CD8AD},duplicate from 2.5 gas line.,6511-405-2,ERR,187.1026518,245D56DB-BCDD-4611-8F30-0170363CD8AD
"MULTILINESTRING M ((-122.414146529691 37.8084695587843 0,-122.414130467061 37.8083836123598 0,-122.41412577658 37.8083658003525 0))",1334,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{AF88F4C1-1A7E-4AE4-AE47-35ECB9FC8651},; ; ,6511-405-2,UNK,38.26307644,AF88F4C1-1A7E-4AE4-AE47-35ECB9FC8651
"MULTILINESTRING M ((-122.397591285356 37.7993785090155 0,-122.397831792122 37.7996486107275 0))",1335,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{7DBB07BF-84AA-42D8-B47A-2645753B8ACE},; ; ,6515-409-2,UNK,120.4219149,7DBB07BF-84AA-42D8-B47A-2645753B8ACE
"MULTILINESTRING M ((-122.398212027459 37.8001077499202 0,-122.398220174809 37.8001166533962 0,-122.398231395623 37.8001101886479 0,-122.398223248273 37.8001012851726 0,-122.398218078332 37.8001042648771 0,-122.398212027459 37.8001077499202 0))",1336,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{DE00576E-C4EF-4EAD-BC67-3A54A4911DAD},; ; ,6515-409-2,UNK,16.02569943,DE00576E-C4EF-4EAD-BC67-3A54A4911DAD
"MULTILINESTRING M ((-122.398935460817 37.7998771469309 0,-122.398933738217 37.7998686789702 0,-122.398932330057 37.7998617587296 0,-122.398912937917 37.7998642429084 0,-122.398914503283 37.7998719365589 0,-122.398916068672 37.7998796311102 0,-122.398935460817 37.7998771469309 0))",1337,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{423ED832-7F26-422D-AD5C-0D9C6318D322},; ; ,6515-409-2,UNK,22.70230957,423ED832-7F26-422D-AD5C-0D9C6318D322
"MULTILINESTRING M ((-122.398933738217 37.7998686789702 0,-122.399748745457 37.7997650537657 0,-122.399965120379 37.7997369278723 0))",1338,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{E556DCD7-1D1E-457C-B347-4AAF83E944B8},; ; ,6515-409-2,UNK,301.829229,E556DCD7-1D1E-457C-B347-4AAF83E944B8
"MULTILINESTRING M ((-122.39890814144 37.7997953596146 0,-122.398918987663 37.7997940142917 0,-122.398927550303 37.799792952671 0,-122.39892543455 37.799782212784 0,-122.398924516908 37.799777552087 0,-122.398914008085 37.7997788559291 0,-122.398905109184 37.7997799590118 0,-122.39890814144 37.7997953596146 0))",1339,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{4ED6E136-AEAB-4B86-87BF-F51817109B83},; ; ,6515-409-2,UNK,22.70274814,4ED6E136-AEAB-4B86-87BF-F51817109B83
"MULTILINESTRING M ((-122.398932330057 37.7998617587296 0,-122.398918987663 37.7997940142917 0))",1340,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{537B33B9-BA30-4F69-BD69-BD7686B93258},; ; ,6515-409-2,UNK,24.96670315,537B33B9-BA30-4F69-BD69-BD7686B93258
"MULTILINESTRING M ((-122.398914008085 37.7997788559291 0,-122.39875511348 37.7989892947532 0))",1341,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{CD987E01-FB5D-4697-95D2-3C34B042CAC3},; ; ,6515-409-2,UNK,291.13965,CD987E01-FB5D-4697-95D2-3C34B042CAC3
"MULTILINESTRING M ((-122.398754245983 37.7989799766985 0,-122.398748448175 37.7989806954905 0))",1342,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{DB743144-0115-4B0E-96EC-7A89284E39E6},; ; ,6515-409-2,UNK,1.69547286,DB743144-0115-4B0E-96EC-7A89284E39E6
"MULTILINESTRING M ((-122.398751829942 37.7989802760497 0,-122.39875511348 37.7989892947532 0))",1343,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{EF8F127F-B250-4CAA-9F01-B6B55F901E64},; ; ,6515-409-2,UNK,3.41820796,EF8F127F-B250-4CAA-9F01-B6B55F901E64
"MULTILINESTRING M ((-122.39875511348 37.7989892947532 0,-122.398750259919 37.7989898974061 0))",1344,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{60A18F29-90B9-47B3-966A-8FE4CC42939D},; ; ,6515-409-2,UNK,1.419395314,60A18F29-90B9-47B3-966A-8FE4CC42939D
"MULTILINESTRING M ((-122.398720678886 37.798828885997 0,-122.398794378078 37.7988176193054 0,-122.399288604524 37.7987561330082 0))",1345,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{90B57C40-683A-4C6F-B79D-CFF5F1AC5BF6},; ; ,6515-409-2,UNK,166.2261498,90B57C40-683A-4C6F-B79D-CFF5F1AC5BF6
"MULTILINESTRING M ((-122.400062677269 37.7994181933896 0,-122.400094893374 37.7995761565036 0,-122.400104656856 37.7996261920502 0))",1346,,,UNK,0,DW,,1,,0,,2011-02-03T00:00:00.000,JS,{6A877DC4-1C83-4C21-A4D8-C6625E59C0CC},; ; ,6515-409-2,UNK,76.70244733,6A877DC4-1C83-4C21-A4D8-C6625E59C0CC
